trajectory_id,time,position,velocity,energy
run-012,2.85,-1.0136060956,-0.0689556408744,0.574131087308
run-012,2.875,-1.0149416401,-0.0378598901362,0.574131522839
run-012,2.9,-1.0154990901,-0.00672440190842,0.574131705089
run-012,2.925,-1.0152778602,0.024418147343,0.574131632729
run-012,2.95,-1.01427818274,0.0555350606014,0.574131306286
run-012,2.975,-1.01250110717,0.0865937154337,0.574130728141
run-012,3,-1.00994849697,0.117561658615,0.574129902495
run-012,3.025,-1.00662302424,0.148406699592,0.574128835324
run-012,3.05,-1.00252816199,0.179097002162,0.574127534303
run-012,3.075,-0.997668174129,0.209601173735,0.574126008717
run-012,3.1,-0.9920481033,0.239888351602,0.574124269351
run-012,3.125,-0.985673756549,0.269928285635,0.574122328364
run-012,3.15,-0.978551689018,0.299691416899,0.574120199148
run-012,3.175,-0.970689185704,0.329148951686,0.574117896178
run-012,3.2,-0.962094241434,0.358272930527,0.574115434847
run-012,3.225,-0.952775539177,0.387036291792,0.5741128313
run-012,3.25,-0.942742426844,0.415412929527,0.574110102258
run-012,3.275,-0.932004892701,0.443377745246,0.574107264845
run-012,3.3,-0.920573539582,0.470906693433,0.574104336412
run-012,3.325,-0.90845955803,0.497976820587,0.574101334366
run-012,3.35,-0.895674698552,0.524566297679,0.574098276005
run-012,3.375,-0.882231243146,0.550654445949,0.574095178357
run-012,3.4,-0.868141976255,0.576221756053,0.574092058032
run-012,3.425,-0.853420155343,0.601249900571,0.574088931085
run-012,3.45,-0.838079481226,0.625721739997,0.57408581289
run-012,3.475,-0.822134068343,0.649621322338,0.574082718027
run-012,3.5,-0.805598415109,0.672933876507,0.574079660187
run-012,3.525,-0.788487374518,0.69564579976,0.574076652087
run-012,3.55,-0.770816125121,0.717744639412,0.574073705408
run-012,3.575,-0.752600142547,0.739219069172,0.57407083074
run-012,3.6,-0.733855171663,0.760058860406,0.57406803755
run-012,3.625,-0.714597199527,0.780254848694,0.574065334158
run-012,3.65,-0.694842429228,0.799798896074,0.574062727735
run-012,3.675,-0.674607254723,0.818683849356,0.574060224311
run-012,3.7,-0.65390823676,0.836903494943,0.57405782879
run-012,3.725,-0.632762079976,0.854452510556,0.574055544993
run-012,3.75,-0.611185611233,0.871326414328,0.574053375691
run-012,3.775,-0.58919575926,0.887521511665,0.574051322666
run-012,3.8,-0.566809535649,0.903034840337,0.574049386768
run-012,3.825,-0.544044017243,0.917864114207,0.574047567984
run-012,3.85,-0.520916329939,0.932007666031,0.574045865512
run-012,3.875,-0.497443633941,0.945464389739,0.574044277843
run-012,3.9,-0.473643110452,0.958233682591,0.574042802837
run-012,3.925,-0.449531949812,0.970315387613,0.574041437813
run-012,3.95,-0.425127341071,0.981709736659,0.574040179632
run-012,3.975,-0.400446462979,0.992417294483,0.574039024782
run-012,4,-0.375506476347,1.00243890413,0.574037969463
run-012,4.025,-0.350324517772,1.01177563399,0.574037009672
run-012,4.05,-0.324917694648,1.02042872681,0.574036141282
run-012,4.075,-0.299303081432,1.02839955089,0.574035360119
run-012,4.1,-0.273497717103,1.03568955384,0.57403466204
run-012,4.125,-0.247518603739,1.04230021903,0.574034042996
run-012,4.15,-0.221382706152,1.04823302493,0.574033499104
run-012,4.175,-0.195106952493,1.05348940773,0.574033026702
run-012,4.2,-0.168708235765,1.05807072716,0.574032622406
run-012,4.225,-0.142203416135,1.06197823583,0.574032283159
run-012,4.25,-0.115609323974,1.06521305225,0.574032006272
run-012,4.275,-0.0889427635227,1.06777613751,0.574031789465
run-012,4.3,-0.0622205170982,1.06966827587,0.574031630893
run-012,4.325,-0.0354593497295,1.07089005923,0.574031529174
run-012,4.35,-0.00867601413666,1.07144187568,0.574031483408
run-012,4.375,0.0181127440548,1.07132390202,0.574031493183
run-012,4.4,0.0448901809641,1.07053610035,0.574031558588
run-012,4.425,0.0716395490722,1.06907821887,0.574031680207
run-012,4.45,0.0983440919074,1.06694979662,0.574031859113
run-012,4.475,0.124987038903,1.06415017243,0.574032096851
run-012,4.5,0.151551600529,1.06067849776,0.574032395425
run-012,4.525,0.178020963791,1.05653375365,0.574032757261
run-012,4.55,0.204378288211,1.0517147715,0.574033185183
run-012,4.575,0.230606702366,1.0462202577,0.574033682368
run-012,4.6,0.256689301096,1.04004882189,0.574034252304
run-012,4.625,0.282609143461,1.03319900893,0.574034898737
run-012,4.65,0.308349251543,1.02566933417,0.574035625617
run-012,4.675,0.333892610169,1.01745832207,0.574036437032
run-012,4.7,0.359222167646,1.00856454782,0.574037337146
